many features also work p10 8 megapixel selfie camera front facer leica certified well situated behind bright f 1,['camera']
paper optics second gen leica camera setup smaller p10 changed since mate 9,['camera']
big camera hardware upgrade reserved p10 plus introduces dual f 1,['camera']
firstly high contrast scenes lots brighter shaded areas huawei camera struggles retain color detail areas certain shots rendered black white even full color mode,['camera']
relatively large battery capacities homegrown processors tight software controls background apps huawei phones always punched weight terms battery life,"['battery', 'battery']"
p10 getting ample 3 200mah cell little average phone size extra power savings coming use 1080p display,['display']
kind usage patterns looking around five hours screen time per charge,['screen']
step mate 9 phone smaller battery higher screen resolution,"['battery', 'screen']"
combining ability complete meaningful recharge around 30 minutes great battery life general huawei p10 emerges excellent performer,['battery']
p10 forces choose two bad options leave screen protector deal display feels like crappy plastic take live frustrating hellscape screen smudges,"['screen', 'display', 'screen']"
risk stating obvious display primary input output device phone,['display']
pretty clear phone supposed used pre fitted screen protector attached,['screen']
get good looking device great performance fantastic camera,['camera']
reservations screen p10 would certainly qualify one best android phones,['screen']
p10 plus comes extra bit icing cake brighter lens amazing low light captures option spec oodles ram storage,"['ram', 'storage']"
sits screen although despite looking like home key samsung device press button,['screen']
also swipe right open previous apps screen,['screen']
ust warned likely spend first days getting frustrated tapped button go home screen instead find returning web page,['screen']
phones huawei putting big focus camera p10,['camera']
dual camera setup rear p10 20mp monochrome sensor working tandem 12mp color shooter,['camera']
found good lighting p10 camera better p9 anything remarkably different,['camera']
also new leica branded portrait mode improves facial tracking includes beautification mode tell upcoming camera section,['camera']
huawei opted full hd display p10 unlike competition lg samsung qhd panels,['display']
screen much saw huawei p9 mostly pretty happy,['screen']
able reach corners display without stretching fingers,['display']
also found display super bright great often using phone strong sunlight,['display']
1 inch full hd display great watching movies videos phone size means easy hold viewing although may want slightly bigger screen going watching lot video p10 plus 5,"['display', 'screen']"
5 inch qhd resolution display may suit better,['display']
huawei p10 comes 64gb storage onboard supports microsd cards 256gb need,['storage']
powerful processor lot ram behind p10 mean gaming performance keeps pace recent flagship devices,"['processor', 'ram']"
powerful processor lot ram behind p10 mean gaming performance keeps pace recent flagship devices,"['processor', 'ram']"
huawei included hisilicon kirin 960 chipset inside huawei p10 processor saw huawei mate 9,['processor']
paired 4gb ram combo easily run latest apps games want using,['ram']
battery life huawei p10 improved compared various older huawei devices still great,['battery']
said pushing p10 hard lighter user probably okay put phone charge overnight hour long commute listening audio bluetooth spot web browsing brought battery 15,['battery']
huawei p10 pretty impressive idle battery life mind found struggled put hard processing tasks left screen extended periods,"['battery', 'screen']"
